,molecule_id,1,5,10,Found,max,best_score,mol_size,max_initial_population,molecular_complexity
308,308,True,True,True,True,1.0,0.906329870223999,20,0.9157245632065776,613.7706203254762
309,309,True,True,True,True,1.0,0.8580252528190613,19,0.9628865979381444,607.8332962041516
310,310,False,False,False,False,0.41058394160583944,0.5632674694061279,27,0.9520697167755992,1046.3865834393491
311,311,True,True,True,True,1.0,0.8825117945671082,31,0.9757462686567164,1172.813348894891
312,312,False,False,False,False,0.8527968596663396,0.805997908115387,31,0.8440913604766633,1095.3599891962829
313,313,False,True,True,True,0.6585956416464891,0.8732094764709473,13,0.8631284916201117,225.16436636179583
314,314,False,False,False,False,0.5119305856832972,0.8607075810432434,15,0.8981481481481481,506.6352732948717
315,315,True,True,True,True,1.0,0.868532657623291,18,0.7544483985765125,679.1238705046104
316,316,True,True,True,True,1.0,0.9021449089050293,27,0.9842738205365402,848.3977622642395
317,317,True,True,True,True,1.0,0.8979948163032532,17,0.968609865470852,386.2631390357507
318,318,True,True,True,True,1.0,0.9316772818565369,13,0.868231046931408,436.4572907059942
319,319,True,True,True,True,1.0,0.8866254687309265,23,0.9096138044371405,762.3780264686237
320,320,False,False,False,False,0.5135416666666667,0.8537638187408447,22,0.5486631016042781,690.3586940928477
321,321,True,True,True,True,1.0,0.934121310710907,24,0.9803117309269893,701.1740824825704
322,322,True,True,True,True,1.0,0.8522974848747253,13,0.7927272727272727,364.2260085613387
323,323,True,True,True,True,1.0,0.9313047528266907,32,0.9862542955326461,1155.8130452052965
324,324,False,False,True,True,0.6533333333333333,0.9091315865516663,22,0.6903553299492385,432.6235972256891
325,325,False,True,True,True,0.9753846153846154,0.8374261856079102,28,0.9469290399522957,1071.404501402299
326,326,True,True,True,True,1.0,0.8779522776603699,23,0.7074829931972789,541.1351674028975
327,327,True,True,True,True,1.0,0.8935079574584961,31,0.9878048780487805,943.5167050762371
328,328,True,True,True,True,1.0,0.915931224822998,26,0.9961114711600778,1176.7990887270341
329,329,True,True,True,True,1.0,0.929807186126709,22,0.47019867549668876,533.3789605177348
330,330,True,True,True,True,1.0,0.8980811238288879,22,0.8636942675159236,583.4431669758688
331,331,True,True,True,True,1.0,0.9149348735809326,24,0.9003095975232198,777.9572591581169
332,332,True,True,True,True,1.0,0.8859386444091797,31,0.997583081570997,1298.1839561129057
333,333,True,True,True,True,1.0,0.8158397674560547,27,0.45571428571428574,783.2140094872503
334,334,False,False,False,False,0.4865361077111383,0.8402484059333801,30,0.5547150781643974,886.2116306482009
335,335,True,True,True,True,1.0,0.9304394721984863,22,0.7775862068965518,526.5842516095686
336,336,True,True,True,True,1.0,0.939070999622345,21,0.9901515151515151,843.4116990481858
337,337,True,True,True,True,1.0,0.8399766087532043,20,0.953763440860215,631.6060864020177
338,338,True,True,True,True,1.0,0.8996017575263977,26,0.9886363636363636,956.3910630719566
339,339,False,True,True,True,0.9565651522715926,0.8369081020355225,31,0.9784569138276553,1084.5047042892354
340,340,True,True,True,True,1.0,0.8863916993141174,12,0.7613636363636364,407.8207819124433
341,341,True,True,True,True,1.0,0.9056429862976074,15,0.9715261958997722,501.50238501043304
342,342,False,False,False,False,0.574607329842932,0.894281804561615,32,0.5721649484536082,1098.515486545336
343,343,True,True,True,True,1.0,0.8535928726196289,17,0.8312655086848635,491.39047628592266
344,344,True,True,True,True,1.0,0.7540791034698486,23,0.9762989972652689,792.955844210918
345,345,True,True,True,True,1.0,0.8896691203117371,35,0.9951661631419939,1297.8616484125141
346,346,True,True,True,True,1.0,0.9123328328132629,16,0.44433399602385687,568.403384874486
347,347,True,True,True,True,1.0,0.9093943238258362,31,0.9609838846480068,834.5822992448336
348,348,True,True,True,True,1.0,0.8635323643684387,27,0.7703656189865298,1042.7944767932465
349,349,True,True,True,True,1.0,0.8827285170555115,18,0.9341269841269841,630.7700671146332
350,350,True,True,True,True,1.0,0.9081380367279053,27,0.6738894907908992,713.382059123856
351,351,False,True,True,True,0.935374149659864,0.8763313293457031,31,0.9469632164242943,1230.7228755767055
352,352,True,True,True,True,1.0,0.8662284016609192,12,0.9486652977412731,347.6639128453302
353,353,True,True,True,True,1.0,0.9315363764762878,21,0.9246298788694481,453.65804614951674
354,354,False,False,False,False,0.7266369993642721,0.7496656775474548,29,0.7503128911138923,1102.026559010425
355,355,True,True,True,True,1.0,0.8592534065246582,32,0.9309838472834068,1109.0418816693712
356,356,True,True,True,True,1.0,0.840362548828125,25,0.9776500638569604,835.2099337158286
357,357,True,True,True,True,1.0,0.8972930908203125,14,0.9502762430939227,218.58718142395074
358,358,True,True,True,True,1.0,0.8881244659423828,17,0.972768532526475,550.9382880837543
359,359,False,False,False,False,0.732802728823195,0.8530269265174866,25,0.7204182718767199,981.915435308735
360,360,False,False,False,False,0.7927308447937131,0.7000365257263184,33,0.6991374936580416,1546.8421806731685
361,361,True,True,True,True,1.0,0.914851725101471,31,0.9597523219814241,1209.4031578631138
362,362,False,False,False,False,0.6127049180327869,0.8203926086425781,35,0.6888731396172927,1370.3332275506973
363,363,True,True,True,True,1.0,0.9476823806762695,29,0.9560336763330215,749.8773718504262
364,364,True,True,True,True,1.0,0.8187362551689148,20,0.5202863961813843,706.3134947433754
365,365,False,False,False,False,0.687170474516696,0.8343140482902527,32,0.48331977217249794,922.9323808979909
366,366,True,True,True,True,1.0,0.931052029132843,20,0.6701208981001727,460.48716735910085
367,367,True,True,True,True,1.0,0.8986639976501465,31,0.8199083169613621,1043.1466413361263
368,368,False,True,True,True,0.9462528387585163,0.856621503829956,29,0.5392265193370166,1018.1573445223501
369,369,True,True,True,True,1.0,0.8804141879081726,28,0.9678096571028691,1011.2060530123769
370,370,True,True,True,True,1.0,0.9194104075431824,16,0.9746835443037974,244.36911753832658
371,371,True,True,True,True,1.0,0.8918452262878418,21,0.8347485303723057,869.0846344425426
372,372,False,True,True,True,0.5058505850585059,0.8308671116828918,21,0.5058505850585059,661.2642365004298
373,373,True,True,True,True,1.0,0.9034693837165833,22,0.797153024911032,493.37219945909385
374,374,False,True,True,True,0.8157894736842105,0.9207944273948669,34,0.9890815671162492,1025.4613410053862
375,375,True,True,True,True,1.0,0.9215318560600281,29,0.9991489361702127,841.9949778301598
376,376,False,True,True,True,0.9661870503597122,0.8575647473335266,33,0.5749202975557917,1208.0096624689472
377,377,True,True,True,True,1.0,0.9497189521789551,31,0.9707835325365206,939.7284081319177
378,378,True,True,True,True,1.0,0.8819271922111511,13,0.7603305785123967,322.8915159733637
379,379,True,True,True,True,1.0,0.84187251329422,19,0.9277899343544858,731.4903182520695
380,380,True,True,True,True,1.0,0.9105551242828369,17,0.6643502432244615,559.1212374951486
381,381,True,True,True,True,1.0,0.9228543639183044,23,0.9871001031991744,916.5486596643004
382,382,True,True,True,True,1.0,0.9080396294593811,18,0.8415697674418605,408.95467038435584
383,383,True,True,True,True,1.0,0.8099570274353027,16,0.7888040712468194,511.57880775270854
384,384,True,True,True,True,1.0,0.9322843551635742,29,0.9881500987491771,1014.3314295235735
385,385,True,True,True,True,1.0,0.9140160083770752,15,0.9508547008547008,329.51589188262676
386,386,False,True,True,True,0.895361380798274,0.7802679538726807,28,0.8651960784313726,935.2499585724714
387,387,True,True,True,True,1.0,0.853253185749054,33,0.924812030075188,1149.8235384192383
388,388,False,False,False,False,0.2871287128712871,0.6977083086967468,20,0.3855633802816901,719.7961927128348
389,389,True,True,True,True,1.0,0.9276158213615417,35,0.8494031221303948,958.6417016197041
390,390,True,True,True,True,1.0,0.8573828339576721,22,0.9831181727904668,545.0371822548029
391,391,True,True,True,True,1.0,0.8483729362487793,19,0.8287337662337663,608.6910466738085
392,392,True,True,True,True,1.0,0.9139980673789978,20,0.842237061769616,670.4492348804527
393,393,True,True,True,True,1.0,0.8952848315238953,20,0.9182027649769585,674.8183822455389
394,394,True,True,True,True,1.0,0.9401662349700928,26,0.9253521126760563,576.3738512419105
395,395,True,True,True,True,1.0,0.9297576546669006,13,0.9489795918367347,419.7820090914246
396,396,True,True,True,True,1.0,0.8982963562011719,23,0.9735729386892178,825.2385038996421
397,397,True,True,True,True,1.0,0.9065084457397461,25,0.9565217391304348,291.6206365834133
398,398,True,True,True,True,1.0,0.9339740872383118,17,0.9607843137254902,405.92839118280784
399,399,True,True,True,True,1.0,0.8940639495849609,26,0.7283531409168081,835.3821237448202
400,400,False,True,True,True,0.8817292006525286,0.8962803483009338,26,0.956989247311828,702.277201164219
401,401,True,True,True,True,1.0,0.8823370933532715,30,0.9021739130434783,1309.2785633511153
402,402,True,True,True,True,1.0,0.9318035244941711,16,0.9323529411764706,410.835991013075
403,403,False,False,False,True,0.9110889110889111,0.7908785939216614,35,0.9947835159102765,1414.7452949519948
404,404,True,True,True,True,1.0,0.8710100054740906,11,0.4857142857142857,259.68985710945424
405,405,True,True,True,True,1.0,0.9081032276153564,24,0.6470198675496689,783.8082512658289
406,406,False,False,False,False,0.5002922267679719,0.71184903383255,29,0.6352631578947369,979.2032769841273
407,407,True,True,True,True,1.0,0.8958337903022766,14,0.8444730077120822,404.23882539199127
408,408,True,True,True,True,1.0,0.9096224904060364,31,0.9754512635379061,1074.3651532260435
409,409,True,True,True,True,1.0,0.9428424835205078,13,0.8998144712430427,143.0617569290273
410,410,True,True,True,True,1.0,0.8896427154541016,20,0.7327188940092166,639.2094453361456
411,411,True,True,True,True,1.0,0.8010251522064209,12,0.5693160813308688,406.42773038215967
412,412,True,True,True,True,1.0,0.8649213314056396,28,0.6964856230031949,914.9531157519843
413,413,False,False,False,True,0.8263440860215053,0.8272848129272461,34,0.906318082788671,1315.6063436683378
414,414,True,True,True,True,1.0,0.9181211590766907,20,0.976027397260274,503.8954093358506
415,415,True,True,True,True,1.0,0.9185875058174133,22,0.9875930521091811,575.389107954436
416,416,True,True,True,True,1.0,0.9224227070808411,18,0.9023255813953488,284.21818880923297
417,417,True,True,True,True,1.0,0.9009904265403748,13,0.9487534626038782,344.02313678649665
418,418,True,True,True,True,1.0,0.8990461230278015,9,0.6398467432950191,89.57949822591905
419,419,True,True,True,True,1.0,0.9168317317962646,18,0.936,391.2375344506235
420,420,True,True,True,True,1.0,0.9251301288604736,27,0.9303991811668373,1028.0061279030704
421,421,True,True,True,True,1.0,0.8817408084869385,30,0.9641509433962264,862.3549802249413
422,422,False,True,True,True,0.9823717948717948,0.8592982292175293,34,0.9940955448201825,1671.9206184624247
423,423,True,True,True,True,1.0,0.9205009937286377,34,0.9660703269586675,1075.1984685046643
424,424,True,True,True,True,1.0,0.9264823794364929,35,0.9983957219251337,1662.726240365401
425,425,True,True,True,True,1.0,0.8723204135894775,19,0.7855227882037533,469.4585329518814
426,426,False,True,True,True,0.4897360703812317,0.8444749712944031,15,0.8187919463087249,297.7502458872492
427,427,True,True,True,True,1.0,0.9173426032066345,31,0.7568881685575365,649.0991558446115
428,428,True,True,True,True,1.0,0.9184820055961609,25,0.9723247232472325,842.5756337576312
429,429,False,True,True,True,0.6333021515434986,0.8174943327903748,21,0.9362850971922246,497.5406104244327
430,430,True,True,True,True,1.0,0.9168422222137451,33,0.5798029556650246,1212.2216077068094
431,431,True,True,True,True,1.0,0.8873436450958252,24,0.5843060959792478,784.6546868118381
432,432,True,True,True,True,1.0,0.9062795639038086,16,0.9481668773704172,303.106423438976
433,433,True,True,True,True,1.0,0.9142348170280457,14,0.6906906906906907,351.3799021506579
434,434,True,True,True,True,1.0,0.9110148549079895,25,0.7618181818181818,981.7145875576335
435,435,True,True,True,True,1.0,0.9266654849052429,7,0.8235294117647058,35.06139398862029
436,436,True,True,True,True,1.0,0.903669536113739,18,0.9977578475336323,388.08003325829304
437,437,True,True,True,True,1.0,0.9085747599601746,23,0.8336700336700337,770.9278657206092
438,438,True,True,True,True,1.0,0.9208831191062927,34,0.9424198250728864,1171.3844549260168
439,439,True,True,True,True,1.0,0.9342580437660217,16,0.88125,471.69990594858604
440,440,True,True,True,True,1.0,0.9235023856163025,18,0.9779693486590039,528.9173802794729
441,441,True,True,True,True,1.0,0.8589817881584167,12,0.6544622425629291,301.68734400453286
442,442,True,True,True,True,1.0,0.9011229872703552,27,0.8672086720867209,874.1018786910632
443,443,False,False,True,True,0.802283341982356,0.9115554690361023,34,0.9745331069609507,1384.3054344655689
444,444,True,True,True,True,1.0,0.9400973320007324,20,0.5531531531531532,679.0879212208301
445,445,False,True,True,True,0.7387900355871886,0.928769052028656,25,0.9770569620253164,809.9448908184264
446,446,False,True,True,True,0.22862453531598512,0.7718877196311951,18,0.861271676300578,286.6825822559432
447,447,True,True,True,True,1.0,0.9306278824806213,25,0.9424778761061947,694.2971667218993
448,448,True,True,True,True,1.0,0.8346700668334961,29,0.9953271028037384,1289.0417289106251
449,449,False,True,True,True,0.6073001887979862,0.8108615279197693,24,0.9392523364485982,929.8756436791346
450,450,True,True,True,True,1.0,0.9303469657897949,18,0.7992766726943942,557.1644878218654
451,451,True,True,True,True,1.0,0.8922433853149414,25,0.9914163090128756,892.2437032331906
452,452,False,True,True,True,0.8527638190954774,0.8730788230895996,33,0.9978201634877384,1409.5469668724809
453,453,True,True,True,True,1.0,0.9219026565551758,19,0.910394265232975,371.3775914439778
454,454,True,True,True,True,1.0,0.8875823020935059,28,0.9378427787934186,700.9785707387836
455,455,False,False,False,False,0.8669295219319862,0.7470418810844421,33,0.8537666174298375,1280.9546798712695
456,456,False,False,False,False,0.611791730474732,0.7950035929679871,31,0.4989165763813651,1114.610354991227
457,457,False,False,False,False,0.5086128739800544,0.8029270172119141,27,0.5201288244766505,792.5514037601564
458,458,True,True,True,True,1.0,0.8766595721244812,18,0.861904761904762,435.63089938314084
459,459,True,True,True,True,1.0,0.9416780471801758,20,0.8792792792792793,365.80514056097553
460,460,True,True,True,True,1.0,0.8835474848747253,22,0.7256637168141593,679.9035400678605
461,461,True,True,True,True,1.0,0.8735397458076477,34,0.6489963973237262,1031.3208659035347
462,462,False,False,False,True,0.5775462962962963,0.9016628265380859,16,0.9132231404958677,270.4992626103369
463,463,True,True,True,True,1.0,0.8567021489143372,28,0.8930412371134021,1029.57535468814
464,464,True,True,True,True,1.0,0.8754522800445557,18,0.9294871794871795,355.11474275241824
465,465,True,True,True,True,1.0,0.9129478335380554,23,0.8618290258449304,630.4747745211114
466,466,False,False,False,True,0.8352788586251622,0.8423855900764465,29,0.9531362653208363,829.1956034735972
467,467,False,True,True,True,0.8499496475327291,0.90891432762146,14,0.8509615384615384,513.227042996645
468,468,True,True,True,True,1.0,0.8872144818305969,33,0.9746835443037974,1130.8245113364394
469,469,False,False,False,False,0.8641826923076923,0.8849377632141113,29,0.7303128371089536,647.1822768546679
470,470,False,True,True,True,0.6214622641509434,0.7148346900939941,17,0.8477611940298507,558.3894324212293
471,471,False,False,False,False,0.739422084623323,0.8068025708198547,23,0.7256819351518271,930.1371902461912
472,472,True,True,True,True,1.0,0.8998055458068848,29,0.9730061349693252,1002.30955024198
473,473,True,True,True,True,1.0,0.927646815776825,24,0.38521836506159013,502.2451538404194
474,474,True,True,True,True,1.0,0.917349636554718,14,0.8233173076923077,489.8276972429593
475,475,True,True,True,True,1.0,0.8944482803344727,25,0.9727339719970524,626.2655096229885
476,476,False,False,False,False,0.6462882096069869,0.8148840069770813,26,0.8323504633529908,627.2923747165826
477,477,False,False,False,False,0.8731971153846154,0.8653035759925842,34,0.8731971153846154,1100.6668994797249
478,478,True,True,True,True,1.0,0.868503749370575,10,0.7333333333333333,93.7792291661388
479,479,True,True,True,True,1.0,0.9352943897247314,17,0.5894495412844036,380.9108652237542
480,480,False,False,False,True,0.7747105966162066,0.8676126599311829,24,0.9858223062381852,705.0130176156014
481,481,True,True,True,True,1.0,0.8910074234008789,20,0.8412138320395202,601.0168156609751
482,482,False,False,False,False,0.8898450946643718,0.8697071671485901,28,0.7962166809974205,830.9613259736622
483,483,True,True,True,True,1.0,0.9082090258598328,13,0.9405594405594405,282.89699828956014
484,484,True,True,True,True,1.0,0.8929793238639832,9,0.6962962962962963,219.54299954784685
485,485,True,True,True,True,1.0,0.9119723439216614,25,0.8403225806451613,683.4323401314331
486,486,True,True,True,True,1.0,0.9107242226600647,16,0.9276595744680851,211.55452496564178
487,487,True,True,True,True,1.0,0.8352160453796387,18,0.9138840070298769,684.3272391952121
488,488,True,True,True,True,1.0,0.8741270899772644,19,0.8625314333612741,633.8656899513373
489,489,True,True,True,True,1.0,0.7940970063209534,13,0.8014638609332113,492.4591607261773
490,490,False,False,False,False,0.6612050739957717,0.7298042178153992,28,0.7104722792607803,1370.5975582073795
491,491,True,True,True,True,1.0,0.8960258364677429,27,0.9722222222222222,934.1233621771976
492,492,True,True,True,True,1.0,0.9149976372718811,32,0.9499679281590764,1020.9878437990021
493,493,True,True,True,True,1.0,0.8994333744049072,30,0.9517313746065058,1013.1133640481713
494,494,False,True,True,True,0.9563597658328898,0.8582494854927063,26,0.9887157442235357,849.4548676591462
495,495,True,True,True,True,1.0,0.916893720626831,15,0.9359605911330049,384.1743532955767
496,496,True,True,True,True,1.0,0.8788912892341614,23,0.9326513213981245,585.5159804484063
497,497,True,True,True,True,1.0,0.9067394137382507,17,0.7819314641744548,524.6080948683215
498,498,True,True,True,True,1.0,0.9304320216178894,31,0.9318181818181818,629.0936183746094
499,499,True,True,True,True,1.0,0.8965933918952942,10,0.5938303341902313,260.46646199109995
500,500,False,True,True,True,0.6847014925373134,0.8700777888298035,22,0.740506329113924,420.4171562260134
501,501,True,True,True,True,1.0,0.8712514042854309,35,0.8558282208588958,1346.3516177106405
502,502,True,True,True,True,1.0,0.8968431353569031,23,0.8625294579732914,876.1330060513365
503,503,True,True,True,True,1.0,0.9012039303779602,17,0.9378531073446328,570.605939404904
504,504,True,True,True,True,1.0,0.8417122960090637,21,0.5655172413793104,462.0012385812976
505,505,True,True,True,True,1.0,0.8449479937553406,26,0.7539332913782253,1094.0036184436397
506,506,True,True,True,True,1.0,0.9120805859565735,17,0.9685863874345549,566.6059394049041
507,507,False,True,True,True,0.8875154511742892,0.8576946258544922,13,0.9219512195121952,447.301694548688
508,508,True,True,True,True,1.0,0.9397530555725098,15,0.9056603773584906,222.90712145792597
509,509,True,True,True,True,1.0,0.8371105790138245,11,0.6986899563318777,104.01464778770251
510,510,True,True,True,True,1.0,0.9409777522087097,18,0.9092039800995025,607.6910984790119
511,511,True,True,True,True,1.0,0.772072970867157,11,0.7960893854748603,242.77390023702037
512,512,True,True,True,True,1.0,0.8886032104492188,28,0.9846625766871165,1018.1164983253227
513,513,True,True,True,True,1.0,0.8110551834106445,12,0.3924050632911392,174.1761330130197
514,514,False,False,False,False,0.6604077253218884,0.8499727845191956,31,0.6831530139103554,1091.0398076010074
515,515,True,True,True,True,1.0,0.8346018195152283,18,0.9597069597069597,651.2166822028839
516,516,True,True,True,True,1.0,0.9325867295265198,24,0.8520499108734403,578.9337661559941
517,517,True,True,True,True,1.0,0.9146924018859863,24,0.9816350710900474,1099.8739232480436
518,518,True,True,True,True,1.0,0.9181969165802002,13,0.8969359331476323,462.84208672802305
519,519,True,True,True,True,1.0,0.8656752705574036,29,0.9601910828025477,717.3457737916788
520,520,True,True,True,True,1.0,0.9120573401451111,20,0.961864406779661,758.0503618421599
521,521,True,True,True,True,1.0,0.9225635528564453,19,0.9897510980966325,534.9251378703718
522,522,False,True,True,True,0.8472116119174943,0.9037922024726868,24,0.6046511627906976,999.0966742753933
523,523,True,True,True,True,1.0,0.9084946513175964,24,0.9770773638968482,689.6791380827159
524,524,True,True,True,True,1.0,0.941844642162323,32,0.9911845730027549,1306.003842557404
525,525,True,True,True,True,1.0,0.8834443688392639,23,0.9790915645277577,711.5612613847367
526,526,True,True,True,True,1.0,0.9299087524414062,20,0.9584775086505191,535.738749698584
527,527,True,True,True,True,1.0,0.9161432385444641,27,0.9676375404530745,790.6444166378485
528,528,False,False,False,False,0.46375921375921375,0.8113973140716553,21,0.4919113241461953,607.094786815807
529,529,True,True,True,True,1.0,0.9504733085632324,21,0.9934782608695653,607.1898575300982
530,530,False,True,True,True,0.968421052631579,0.8985121846199036,27,0.832541567695962,768.2511167987132
531,531,True,True,True,True,1.0,0.9224888682365417,13,0.9541029207232267,310.6863411889369
532,532,True,True,True,True,1.0,0.8883511424064636,17,0.9129692832764505,283.52992519544233
533,533,True,True,True,True,1.0,0.9288285374641418,23,0.9666666666666667,630.4926869668425
534,534,True,True,True,True,1.0,0.8679175972938538,23,0.9654761904761905,546.3720399229871
535,535,True,True,True,True,1.0,0.9081888198852539,18,0.9,558.4278978541366
536,536,True,True,True,True,1.0,0.925271213054657,25,0.928843710292249,676.2763247490468
537,537,True,True,True,True,1.0,0.8719226717948914,18,0.8240343347639485,427.8459320655499
538,538,True,True,True,True,1.0,0.8913996815681458,30,0.9842873176206509,1101.4067818939993
539,539,True,True,True,True,1.0,0.8923006653785706,18,0.3674339300937766,451.5038618460872
540,540,False,True,True,True,0.7353827606992164,0.8559355735778809,20,0.9243466299862448,730.0696714391546
541,541,True,True,True,True,1.0,0.9309199452400208,26,0.9946559786239145,1108.259814656348
542,542,True,True,True,True,1.0,0.8350949883460999,22,0.9704284852142426,1075.097457375346
543,543,False,True,True,True,0.8541505042668736,0.8732080459594727,24,0.8153846153846154,965.5620541401889
544,544,False,False,False,False,0.6766528925619835,0.8026638627052307,31,0.7330696984676224,1185.504432585902
545,545,True,True,True,True,1.0,0.8750899434089661,15,0.818069306930693,512.8521248737759
546,546,False,False,False,False,0.704375,0.8925740718841553,23,0.5931069958847737,860.4164741337664
547,547,True,True,True,True,1.0,0.8366138935089111,29,0.9649122807017544,1446.7845610582667
548,548,False,True,True,True,0.9827586206896551,0.9239797592163086,18,0.9807280513918629,362.8116660442259
549,549,False,True,True,True,0.9680851063829787,0.8084123730659485,33,0.8860759493670886,1383.8436783382576
550,550,True,True,True,True,1.0,0.9274754524230957,17,0.9168900804289544,278.0598581212913
551,551,True,True,True,True,1.0,0.9349047541618347,17,0.8373904576436222,566.2934169735495
552,552,True,True,True,True,1.0,0.9176270365715027,15,0.8897058823529411,352.0585192955091
553,553,True,True,True,True,1.0,0.899005651473999,18,0.7464183381088825,550.1652140865369
554,554,False,False,False,False,0.7961213326703133,0.6550797820091248,32,0.7496244366549825,1235.9427550858645
555,555,False,False,False,False,0.6441640378548896,0.8884789347648621,27,0.648062015503876,1098.251821827516
556,556,True,True,True,True,1.0,0.8596009612083435,18,0.9894534995206136,646.2166822028838
557,557,True,True,True,True,1.0,0.8668341636657715,11,0.8048780487804879,216.62217283529887
558,558,True,True,True,True,1.0,0.8894317150115967,29,0.9717618170656844,1037.557129752768
559,559,True,True,True,True,1.0,0.9117690920829773,16,0.869980879541109,439.0527140673131
560,560,True,True,True,True,1.0,0.9274885654449463,15,0.9263157894736842,185.02694288582546
561,561,True,True,True,True,1.0,0.7927713394165039,11,0.8502994011976048,127.52442279202945
562,562,False,False,False,False,0.2653061224489796,0.8240869045257568,28,0.3427835051546392,373.6138240144492
563,563,True,True,True,True,1.0,0.9341629147529602,22,0.7961321514907332,551.5045005474049
564,564,True,True,True,True,1.0,0.8381366729736328,27,0.6974231088944306,804.528875177975
565,565,True,True,True,True,1.0,0.9366743564605713,26,0.834289356277884,790.6633058580651
566,566,True,True,True,True,1.0,0.8784869313240051,21,0.7423076923076923,476.8232921318308
567,567,True,True,True,True,1.0,0.9098322987556458,23,0.3912037037037037,685.675870372734
568,568,False,True,True,True,0.7380787836903939,0.9206819534301758,31,0.9683641975308642,1126.6557710237366
569,569,True,True,True,True,1.0,0.8481786251068115,18,0.9372384937238494,498.9622580106285
570,570,True,True,True,True,1.0,0.9151269793510437,19,0.9812362030905077,590.1373479506202
571,571,True,True,True,True,1.0,0.8587214350700378,13,0.7933333333333333,348.95820522022603
572,572,True,True,True,True,1.0,0.9128627181053162,15,0.8752025931928687,326.5868597859925
573,573,True,True,True,True,1.0,0.9159628748893738,29,0.9315188762071993,1247.2198082973016
574,574,True,True,True,True,1.0,0.8433067798614502,16,0.689727463312369,566.192470173006
575,575,True,True,True,True,1.0,0.9264594912528992,14,0.7914438502673797,297.2020152239527
576,576,False,False,False,True,0.6795665634674922,0.8218135237693787,30,0.9362348178137652,902.3052187354378
577,577,False,False,False,False,0.48679678530424797,0.6838350296020508,27,0.6429303278688525,1107.7575681385247
578,578,True,True,True,True,1.0,0.922955334186554,20,0.9883296863603209,643.1356535851737
579,579,True,True,True,True,1.0,0.9106340408325195,19,0.9772382397572079,517.3647227665037
580,580,True,True,True,True,1.0,0.9371424317359924,19,0.751131221719457,292.06022418553414
581,581,True,True,True,True,1.0,0.9377202391624451,19,0.9861351819757366,547.8119354063189
582,582,True,True,True,True,1.0,0.8808588981628418,31,0.9030265596046942,1071.1228657002105
583,583,True,True,True,True,1.0,0.9193754196166992,34,0.9983484723369116,1125.0237466001213
584,584,True,True,True,True,1.0,0.8735232949256897,16,0.776778413736713,592.289635895091
585,585,True,True,True,True,1.0,0.923245906829834,23,0.42354124748490946,755.0570564447128
586,586,True,True,True,True,1.0,0.9199672341346741,20,0.8069053708439897,662.0737729942598
587,587,True,True,True,True,1.0,0.9115855097770691,31,0.8981612446958982,902.3149342375885
588,588,True,True,True,True,1.0,0.9073489308357239,31,0.8963210702341137,1186.9468529849405
589,589,True,True,True,True,1.0,0.9368641972541809,23,0.9796875,607.197642337094
590,590,True,True,True,True,1.0,0.8774247169494629,22,0.97514033680834,726.3489190885209
591,591,True,True,True,True,1.0,0.9143369197845459,24,0.9794188861985472,573.1168719334516
592,592,True,True,True,True,1.0,0.8657719492912292,35,0.9892021595680864,1252.728305478564
593,593,True,True,True,True,1.0,0.9079321026802063,25,0.9796296296296296,894.3952035332
594,594,False,False,False,False,0.5186991869918699,0.7196730971336365,24,0.9244582043343653,894.899615898138
595,595,True,True,True,True,1.0,0.9263949394226074,25,0.9850074962518741,729.7039934060001
596,596,False,False,False,False,0.5110294117647058,0.7176907062530518,29,0.4975948690539818,1109.2580338295422
597,597,True,True,True,True,1.0,0.8752150535583496,11,0.7106741573033708,252.1382381251609
598,598,False,False,False,False,0.24979983987189752,0.8111971020698547,15,0.3101567825494206,486.5586059366732
599,599,True,True,True,True,1.0,0.9134095311164856,14,0.537117903930131,230.06985643232213
600,600,True,True,True,True,1.0,0.861254870891571,24,0.9473346178548491,891.0197307552506
601,601,True,True,True,True,1.0,0.9134038090705872,17,0.8152866242038217,395.47158508728745
602,602,True,True,True,True,1.0,0.9077402949333191,28,0.9280430396772025,1122.0570007945923
603,603,True,True,True,True,1.0,0.9023287892341614,29,0.9599697885196374,1095.8255004027928
604,604,True,True,True,True,1.0,0.8980086445808411,33,0.9227000544365814,1248.7612265346343
605,605,True,True,True,True,1.0,0.9046802520751953,18,0.91894852135816,582.4563266437717
606,606,True,True,True,True,1.0,0.9105091094970703,16,0.8463768115942029,527.7445762354075
607,607,True,True,True,True,1.0,0.8780642151832581,24,0.9822569198012775,1119.9233992549243
608,608,True,True,True,True,1.0,0.8534591197967529,11,0.8152173913043478,253.49457522403964
609,609,True,True,True,True,1.0,0.8900560736656189,28,0.959122632103689,906.0472409007455
610,610,True,True,True,True,1.0,0.8974210619926453,25,0.918785890073831,873.0966528047687
611,611,True,True,True,True,1.0,0.918755054473877,31,0.7536945812807881,769.8246761786658
612,612,True,True,True,True,1.0,0.9260337352752686,17,0.9742647058823529,220.7523244227379
613,613,True,True,True,True,1.0,0.8975426554679871,22,0.9615384615384616,820.5554872531005
614,614,True,True,True,True,1.0,0.8622746467590332,12,0.8622366288492707,407.59521942326063
615,615,False,True,True,True,0.5170731707317073,0.8805792927742004,11,0.6614699331848553,283.2467570952085
616,616,False,False,True,True,0.7569558101472995,0.8716694712638855,22,0.8386568386568387,631.0510442150293
617,617,True,True,True,True,1.0,0.9203760027885437,32,0.9634443541835905,1099.1603713108268
